model,type,composition,similarity,compsim,layer,pearsoncor,spearman
roberta-base,Transformer,Icm,F_inf,IcmF_inf,0,0.18196806970738216,0.14769798517227173
roberta-base,Transformer,Icm,F_inf,IcmF_inf,1,0.13536375534132808,0.09684624522924423
roberta-base,Transformer,Icm,F_inf,IcmF_inf,2,0.11214361057645111,0.07393979281187057
roberta-base,Transformer,Icm,F_inf,IcmF_inf,3,0.105338050361512,0.07092408090829849
roberta-base,Transformer,Icm,F_inf,IcmF_inf,4,0.09662696439021055,0.06618228554725647
roberta-base,Transformer,Icm,F_inf,IcmF_inf,5,0.09683026021227874,0.06849553436040878
roberta-base,Transformer,Icm,F_inf,IcmF_inf,6,0.09741690537923664,0.07037322968244553
roberta-base,Transformer,Icm,F_inf,IcmF_inf,7,0.11483568421909299,0.08345367759466171
roberta-base,Transformer,Icm,F_inf,IcmF_inf,8,0.12407801230152123,0.09111635386943817
roberta-base,Transformer,Icm,F_inf,IcmF_inf,9,0.12136279097269029,0.08942393213510513
roberta-base,Transformer,Icm,F_inf,IcmF_inf,10,0.09638995022394245,0.07378091663122177
roberta-base,Transformer,Icm,F_inf,IcmF_inf,11,0.09802588381416694,0.07332400977611542
roberta-base,Transformer,Icm,F_inf,IcmF_inf,12,0.07853364857365801,0.06515438109636307
