model,type,composition,similarity,compsim,layer,pearsoncor,spearman
w601sxs-b1ade-embed,Transformer,Icm,Sum,IcmSum,9,0.12938312291803103,0.07247809320688248
w601sxs-b1ade-embed,Transformer,Icm,Sum,IcmSum,10,0.12730657380253493,0.06826361268758774
w601sxs-b1ade-embed,Transformer,Icm,Sum,IcmSum,11,0.12429806800645589,0.06301097571849823
w601sxs-b1ade-embed,Transformer,Icm,Sum,IcmSum,12,0.12657927789933854,0.06276844441890717
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,0,0.26013253376976636,0.2462613433599472
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,1,0.19459683912386863,0.1658819317817688
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,2,0.17773752183333716,0.14641636610031128
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,3,0.15510391195881051,0.12015814334154129
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,4,0.16858127138997128,0.13304975628852844
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,5,0.19206111268290008,0.16063177585601807
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,6,0.24586201643050484,0.22675444185733795
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,7,0.1772551468941444,0.14740103483200073
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,8,0.1762163499798427,0.1451803594827652
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,9,0.15437301587603525,0.11960061639547348
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,10,0.14562566129954352,0.11094935983419418
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,11,0.13700615386964243,0.10266713052988052
w601sxs-b1ade-embed,Transformer,Icm,F_ind,IcmF_ind,12,0.1358883205977033,0.10177679359912872
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,0,0.39403556922015454,0.39092525839805603
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,1,0.3499048991608611,0.3398309648036957
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,2,0.308813349779484,0.2976515293121338
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,3,0.24964457992746844,0.23341844975948334
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,4,0.2665149099692727,0.2552904486656189
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,5,0.2898462405783375,0.2806185781955719
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,6,0.36177500663386414,0.3572567403316498
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,7,0.29406657231539957,0.28315091133117676
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,8,0.3079899711638104,0.30215588212013245
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,9,0.2738625675357237,0.26529690623283386
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,10,0.2618722216682327,0.25960931181907654
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,11,0.2833885545055763,0.29510265588760376
w601sxs-b1ade-embed,Transformer,Icm,F_joint,IcmF_joint,12,0.29358151455453996,0.3203344941139221
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,0,0.2809514826328413,0.27142825722694397
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,1,0.21694848983990375,0.18768154084682465
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,2,0.19782671155706225,0.16685010492801666
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,3,0.17535050693088908,0.13894902169704437
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,4,0.1828540866865012,0.1487898975610733
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,5,0.20041460629436963,0.1730431765317917
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,6,0.25654562931711944,0.2414410561323166
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,7,0.19230073828214103,0.16508576273918152
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,8,0.192175312965662,0.1644914597272873
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,9,0.17450034756253763,0.13989877700805664
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,10,0.1639975054129389,0.13039326667785645
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,11,0.1578937633529028,0.12583109736442566
w601sxs-b1ade-embed,Transformer,Icm,F_inf,IcmF_inf,12,0.153781882946588,0.12523916363716125
