model,type,composition,similarity,compsim,layer,pearsoncor,spearman
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,4,0.6176324928113082,0.6259461641311646
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,5,0.6354023148446535,0.6414971351623535
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,6,0.6441314717865986,0.6504251956939697
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,7,0.6777702496507243,0.683286190032959
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,8,0.7083175506113446,0.7115358114242554
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,9,0.7390694969728111,0.7464597821235657
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,10,0.7777882016342951,0.7859060168266296
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,11,0.8519970005930393,0.8566173911094666
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_ind,CosF_ind,12,0.8716629957861849,0.8705691695213318
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,0,0.6124957617493494,0.621844470500946
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,1,0.5200547772131122,0.530306875705719
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,2,0.46228200452408613,0.47644832730293274
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,3,0.4913191607584901,0.5009678602218628
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,4,0.5126658794480615,0.5165491104125977
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,5,0.5320159620515412,0.5340715646743774
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,6,0.5472558910838724,0.5478498339653015
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,7,0.5868106077534264,0.5864693522453308
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,8,0.6254786454746436,0.6239794492721558
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,9,0.6566497610703095,0.6553844809532166
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,10,0.7140451768158248,0.7131578326225281
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,11,0.823774435790677,0.822029173374176
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_joint,CosF_joint,12,0.8581167859545715,0.8535615801811218
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,0,0.6291164985405117,0.6394053101539612
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,1,0.5801308327792972,0.5924798846244812
