model,type,composition,similarity,compsim,layer,pearsoncor,spearman
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Cls,EucCls,5,0.32085472881414573,0.3126598000526428
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Cls,EucCls,6,0.5495238433298855,0.5493625402450562
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Avg,EucAvg,0,0.6260417342140697,0.6304750442504883
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Avg,EucAvg,1,0.66767333807947,0.673132061958313
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Avg,EucAvg,2,0.7075656464756999,0.7124013900756836
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Avg,EucAvg,3,0.7113195550485234,0.7146468162536621
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Avg,EucAvg,4,0.7175493191308275,0.7217127084732056
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Avg,EucAvg,5,0.7986605879043517,0.7998179793357849
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Avg,EucAvg,6,0.8158790469729869,0.8223751783370972
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Sum,EucSum,0,0.3302123184458392,0.34885987639427185
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Sum,EucSum,1,0.22814901197869084,0.2641921937465668
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Sum,EucSum,2,0.21932845299485895,0.2562996447086334
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Sum,EucSum,3,0.22293754309666117,0.2564171254634857
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Sum,EucSum,4,0.2459588826075494,0.27647286653518677
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Sum,EucSum,5,0.3357463831795077,0.37842386960983276
sentence-transformers-all-distilroberta-v1,Transformer,Euc,Sum,EucSum,6,0.6110643636034749,0.6229946613311768
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_ind,EucF_ind,0,0.4091546443801684,0.4082863926887512
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_ind,EucF_ind,1,0.35156632076014604,0.3535699248313904
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_ind,EucF_ind,2,0.3572408658673592,0.3607391119003296
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_ind,EucF_ind,3,0.3604680369828177,0.36652234196662903
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_ind,EucF_ind,4,0.3813181281661842,0.38467904925346375
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_ind,EucF_ind,5,0.5327156635256266,0.5322603583335876
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_ind,EucF_ind,6,0.7645107843231426,0.7650341987609863
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_joint,EucF_joint,0,0.41092493862112306,0.39005550742149353
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_joint,EucF_joint,1,0.36627746872311295,0.34337735176086426
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_joint,EucF_joint,2,0.41989528422995676,0.40487271547317505
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_joint,EucF_joint,3,0.4376423956301663,0.42584383487701416
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_joint,EucF_joint,4,0.4961081731882554,0.4898304343223572
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_joint,EucF_joint,5,0.6700413459723924,0.6691743731498718
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_joint,EucF_joint,6,0.8156149994716337,0.8169348835945129
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_inf,EucF_inf,0,0.39587493465726625,0.3895593285560608
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_inf,EucF_inf,1,0.29801025221994465,0.2931322753429413
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_inf,EucF_inf,2,0.3082298819431433,0.31066641211509705
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_inf,EucF_inf,3,0.31105255998986614,0.32478997111320496
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_inf,EucF_inf,4,0.32757785411165186,0.3388430178165436
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_inf,EucF_inf,5,0.4970014100745975,0.4945122003555298
